Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,2010,Aquaculture production (metric tons),ER.FSH.AQUA.MT,411777
Brazil,BRA,2009,Aquaculture production (metric tons),ER.FSH.AQUA.MT,365127
Brazil,BRA,2008,Aquaculture production (metric tons),ER.FSH.AQUA.MT,331553
Brazil,BRA,2007,Aquaculture production (metric tons),ER.FSH.AQUA.MT,289048
Brazil,BRA,2006,Aquaculture production (metric tons),ER.FSH.AQUA.MT,271697
Brazil,BRA,2005,Aquaculture production (metric tons),ER.FSH.AQUA.MT,257784
Brazil,BRA,2004,Aquaculture production (metric tons),ER.FSH.AQUA.MT,269699
Brazil,BRA,2003,Aquaculture production (metric tons),ER.FSH.AQUA.MT,273268
Brazil,BRA,2002,Aquaculture production (metric tons),ER.FSH.AQUA.MT,247678
Brazil,BRA,2001,Aquaculture production (metric tons),ER.FSH.AQUA.MT,205568
Brazil,BRA,2000,Aquaculture production (metric tons),ER.FSH.AQUA.MT,172450
Brazil,BRA,1999,Aquaculture production (metric tons),ER.FSH.AQUA.MT,140657
Brazil,BRA,1998,Aquaculture production (metric tons),ER.FSH.AQUA.MT,103915
Brazil,BRA,1997,Aquaculture production (metric tons),ER.FSH.AQUA.MT,87676
Brazil,BRA,1996,Aquaculture production (metric tons),ER.FSH.AQUA.MT,77690
Brazil,BRA,1995,Aquaculture production (metric tons),ER.FSH.AQUA.MT,46202
Brazil,BRA,1994,Aquaculture production (metric tons),ER.FSH.AQUA.MT,30915
Brazil,BRA,1993,Aquaculture production (metric tons),ER.FSH.AQUA.MT,30390
Brazil,BRA,1992,Aquaculture production (metric tons),ER.FSH.AQUA.MT,29820
Brazil,BRA,1991,Aquaculture production (metric tons),ER.FSH.AQUA.MT,23390
Brazil,BRA,1990,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20490
Brazil,BRA,1989,Aquaculture production (metric tons),ER.FSH.AQUA.MT,18170
Brazil,BRA,1988,Aquaculture production (metric tons),ER.FSH.AQUA.MT,15559
Brazil,BRA,1987,Aquaculture production (metric tons),ER.FSH.AQUA.MT,13140
Brazil,BRA,1986,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10990
Brazil,BRA,1985,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10873
Brazil,BRA,1984,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10700
Brazil,BRA,1983,Aquaculture production (metric tons),ER.FSH.AQUA.MT,9168
Brazil,BRA,1982,Aquaculture production (metric tons),ER.FSH.AQUA.MT,7586
Brazil,BRA,1981,Aquaculture production (metric tons),ER.FSH.AQUA.MT,5794
Brazil,BRA,1980,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3737
Brazil,BRA,1979,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1687
Brazil,BRA,1978,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1132
Brazil,BRA,1977,Aquaculture production (metric tons),ER.FSH.AQUA.MT,780
Brazil,BRA,1976,Aquaculture production (metric tons),ER.FSH.AQUA.MT,433
Brazil,BRA,1975,Aquaculture production (metric tons),ER.FSH.AQUA.MT,286
Brazil,BRA,1974,Aquaculture production (metric tons),ER.FSH.AQUA.MT,158
Brazil,BRA,1973,Aquaculture production (metric tons),ER.FSH.AQUA.MT,93
Brazil,BRA,1972,Aquaculture production (metric tons),ER.FSH.AQUA.MT,50
Brazil,BRA,1971,Aquaculture production (metric tons),ER.FSH.AQUA.MT,27
Brazil,BRA,1970,Aquaculture production (metric tons),ER.FSH.AQUA.MT,19
Brazil,BRA,1969,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10
Brazil,BRA,1968,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1967,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1966,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1965,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1964,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1963,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1962,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1961,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1960,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,2018,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,714292
Brazil,BRA,2017,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,729870
Brazil,BRA,2016,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,718966
Brazil,BRA,2015,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,723093
Brazil,BRA,2014,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,778550
Brazil,BRA,2013,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,792360
Brazil,BRA,2012,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,825237
Brazil,BRA,2011,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,769778
Brazil,BRA,2010,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,786545
Brazil,BRA,2009,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,834553
Brazil,BRA,2008,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,798943
Brazil,BRA,2007,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,795230
Brazil,BRA,2006,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,780092
Brazil,BRA,2005,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,750899
Brazil,BRA,2004,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,753574
Brazil,BRA,2003,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,725354
Brazil,BRA,2002,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,761763
Brazil,BRA,2001,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,731704
Brazil,BRA,2000,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,678197
Brazil,BRA,1999,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,610523
Brazil,BRA,1998,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,609021
Brazil,BRA,1997,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,652056
Brazil,BRA,1996,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,616636
Brazil,BRA,1995,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,607301
Brazil,BRA,1994,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,714305
Brazil,BRA,1993,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,653347
Brazil,BRA,1992,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,640941
Brazil,BRA,1991,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,648175
Brazil,BRA,1990,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,619805
Brazil,BRA,1989,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,780468
Brazil,BRA,1988,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,814543
Brazil,BRA,1987,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,934852
Brazil,BRA,1986,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,946560
Brazil,BRA,1985,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,957282
Brazil,BRA,1984,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,950469
Brazil,BRA,1983,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,873000
Brazil,BRA,1982,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,825152
Brazil,BRA,1981,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,806520
Brazil,BRA,1980,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,805801
Brazil,BRA,1979,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,782652
Brazil,BRA,1978,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,754237
Brazil,BRA,1977,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,731966
Brazil,BRA,1976,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,660596
Brazil,BRA,1975,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,753600
Brazil,BRA,1974,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,715827
Brazil,BRA,1973,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,760651
Brazil,BRA,1972,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,620891
Brazil,BRA,1971,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,614417
Brazil,BRA,1970,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,573824
Brazil,BRA,1969,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,492910
Brazil,BRA,1968,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,495735
Brazil,BRA,1967,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,420359
Brazil,BRA,1966,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,393610
Brazil,BRA,1965,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,389141
Brazil,BRA,1964,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,369280
Brazil,BRA,1963,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,335994
Brazil,BRA,1962,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,380156
Brazil,BRA,1961,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,276183
Brazil,BRA,1960,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,251813
Brazil,BRA,2018,Total fisheries production (metric tons),ER.FSH.PROD.MT,1320022
Brazil,BRA,2017,Total fisheries production (metric tons),ER.FSH.PROD.MT,1325600
Brazil,BRA,2016,Total fisheries production (metric tons),ER.FSH.PROD.MT,1309696
Brazil,BRA,2015,Total fisheries production (metric tons),ER.FSH.PROD.MT,1298323
Brazil,BRA,2014,Total fisheries production (metric tons),ER.FSH.PROD.MT,1342780
Brazil,BRA,2013,Total fisheries production (metric tons),ER.FSH.PROD.MT,1270112
Brazil,BRA,2012,Total fisheries production (metric tons),ER.FSH.PROD.MT,1306117
Brazil,BRA,2011,Total fisheries production (metric tons),ER.FSH.PROD.MT,1205862
Brazil,BRA,2010,Total fisheries production (metric tons),ER.FSH.PROD.MT,1198322
Brazil,BRA,2009,Total fisheries production (metric tons),ER.FSH.PROD.MT,1199680
Brazil,BRA,2008,Total fisheries production (metric tons),ER.FSH.PROD.MT,1130496
Brazil,BRA,2007,Total fisheries production (metric tons),ER.FSH.PROD.MT,1084278
Brazil,BRA,2006,Total fisheries production (metric tons),ER.FSH.PROD.MT,1051789
Brazil,BRA,2005,Total fisheries production (metric tons),ER.FSH.PROD.MT,1008683
Brazil,BRA,2004,Total fisheries production (metric tons),ER.FSH.PROD.MT,1023273
Brazil,BRA,2003,Total fisheries production (metric tons),ER.FSH.PROD.MT,998622
Brazil,BRA,2002,Total fisheries production (metric tons),ER.FSH.PROD.MT,1009441
Brazil,BRA,2001,Total fisheries production (metric tons),ER.FSH.PROD.MT,937272
Brazil,BRA,2000,Total fisheries production (metric tons),ER.FSH.PROD.MT,850647
Brazil,BRA,1999,Total fisheries production (metric tons),ER.FSH.PROD.MT,751180
Brazil,BRA,1998,Total fisheries production (metric tons),ER.FSH.PROD.MT,712936
Brazil,BRA,1997,Total fisheries production (metric tons),ER.FSH.PROD.MT,739732
Brazil,BRA,1996,Total fisheries production (metric tons),ER.FSH.PROD.MT,694326
Brazil,BRA,1995,Total fisheries production (metric tons),ER.FSH.PROD.MT,653503
Brazil,BRA,1994,Total fisheries production (metric tons),ER.FSH.PROD.MT,745220
Brazil,BRA,1993,Total fisheries production (metric tons),ER.FSH.PROD.MT,683737
Brazil,BRA,1992,Total fisheries production (metric tons),ER.FSH.PROD.MT,670761
Brazil,BRA,1991,Total fisheries production (metric tons),ER.FSH.PROD.MT,671565
Brazil,BRA,1990,Total fisheries production (metric tons),ER.FSH.PROD.MT,640295
Brazil,BRA,1989,Total fisheries production (metric tons),ER.FSH.PROD.MT,798638
Brazil,BRA,1988,Total fisheries production (metric tons),ER.FSH.PROD.MT,830102
Brazil,BRA,1987,Total fisheries production (metric tons),ER.FSH.PROD.MT,947992
Brazil,BRA,1986,Total fisheries production (metric tons),ER.FSH.PROD.MT,957550
Brazil,BRA,1985,Total fisheries production (metric tons),ER.FSH.PROD.MT,968155
Brazil,BRA,1984,Total fisheries production (metric tons),ER.FSH.PROD.MT,961169
Brazil,BRA,1983,Total fisheries production (metric tons),ER.FSH.PROD.MT,882168
Brazil,BRA,1982,Total fisheries production (metric tons),ER.FSH.PROD.MT,832738
Brazil,BRA,1981,Total fisheries production (metric tons),ER.FSH.PROD.MT,812314
Brazil,BRA,1980,Total fisheries production (metric tons),ER.FSH.PROD.MT,809538
Brazil,BRA,1979,Total fisheries production (metric tons),ER.FSH.PROD.MT,784339
Brazil,BRA,1978,Total fisheries production (metric tons),ER.FSH.PROD.MT,755369
Brazil,BRA,1977,Total fisheries production (metric tons),ER.FSH.PROD.MT,732746
Brazil,BRA,1976,Total fisheries production (metric tons),ER.FSH.PROD.MT,661029
Brazil,BRA,1975,Total fisheries production (metric tons),ER.FSH.PROD.MT,753886
Brazil,BRA,1974,Total fisheries production (metric tons),ER.FSH.PROD.MT,715985
Brazil,BRA,1973,Total fisheries production (metric tons),ER.FSH.PROD.MT,760744
Brazil,BRA,1972,Total fisheries production (metric tons),ER.FSH.PROD.MT,620941
Brazil,BRA,1971,Total fisheries production (metric tons),ER.FSH.PROD.MT,614444
Brazil,BRA,1970,Total fisheries production (metric tons),ER.FSH.PROD.MT,573843
Brazil,BRA,1969,Total fisheries production (metric tons),ER.FSH.PROD.MT,492920
Brazil,BRA,1968,Total fisheries production (metric tons),ER.FSH.PROD.MT,495735
Brazil,BRA,1967,Total fisheries production (metric tons),ER.FSH.PROD.MT,420359
Brazil,BRA,1966,Total fisheries production (metric tons),ER.FSH.PROD.MT,393610
Brazil,BRA,1965,Total fisheries production (metric tons),ER.FSH.PROD.MT,389141
Brazil,BRA,1964,Total fisheries production (metric tons),ER.FSH.PROD.MT,369280
Brazil,BRA,1963,Total fisheries production (metric tons),ER.FSH.PROD.MT,335994
Brazil,BRA,1962,Total fisheries production (metric tons),ER.FSH.PROD.MT,380156
Brazil,BRA,1961,Total fisheries production (metric tons),ER.FSH.PROD.MT,276183
Brazil,BRA,1960,Total fisheries production (metric tons),ER.FSH.PROD.MT,251813
Brazil,BRA,2017,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,34.8764605765634
Brazil,BRA,2012,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,33.5065440953353
Brazil,BRA,2007,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,31.4547329452957
Brazil,BRA,2002,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,28.3300312076174
Brazil,BRA,1997,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,26.5134607886549
Brazil,BRA,1992,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,26.0972353527866
Brazil,BRA,1987,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,33.9591865113412
Brazil,BRA,2017,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,60.03258172
Brazil,BRA,2012,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,57.32160732
Brazil,BRA,2007,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,56.21586894
Brazil,BRA,2002,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,57.03821095
Brazil,BRA,1997,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,60.25910491
Brazil,BRA,2017,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,25.4868226732
Brazil,BRA,2012,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,23.9668239668
Brazil,BRA,2007,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,26.4616125924
Brazil,BRA,2002,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,25.2474027117
Brazil,BRA,1997,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,21.6941474905
Brazil,BRA,2017,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,14.480595606
Brazil,BRA,2012,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,18.7115687116
Brazil,BRA,2007,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,17.3225184709
Brazil,BRA,2002,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,17.7143863356
Brazil,BRA,1997,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,18.0467475992
Brazil,BRA,2017,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,3.1054373522
Brazil,BRA,2012,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,3.3030969267
Brazil,BRA,2007,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,2.9418439716
Brazil,BRA,2002,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,2.68321513
Brazil,BRA,1997,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,2.6077541371
Brazil,BRA,1992,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,2.1776201734
Brazil,BRA,1987,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,1.6567375887
Brazil,BRA,2017,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,65.68
Brazil,BRA,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,69.8605
Brazil,BRA,2007,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,62.22
Brazil,BRA,2002,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,56.75
Brazil,BRA,1997,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,55.15
Brazil,BRA,1992,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,46.0566666667
Brazil,BRA,1987,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.04
Brazil,BRA,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.16021904257198
Brazil,BRA,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.23406641936054
Brazil,BRA,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.0990990990991
Brazil,BRA,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.00247306129659
Brazil,BRA,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.974209503621268
Brazil,BRA,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.813578284167108
Brazil,BRA,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.61897191308956
Brazil,BRA,2017,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,2012,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,2007,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,2002,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1997,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1992,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1987,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1982,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1977,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1972,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1967,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,1962,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,5661
Brazil,BRA,2017,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,27238.1071752878
Brazil,BRA,2012,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,28406.2267251843
Brazil,BRA,2007,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,29774.2952213676
Brazil,BRA,2002,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,31531.0131576228
Brazil,BRA,1997,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,33855.8238051307
Brazil,BRA,1992,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,36697.929983928
Brazil,BRA,1987,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,40179.8244815238
Brazil,BRA,1982,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,44751.5817640648
Brazil,BRA,1977,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,50353.3934753814
Brazil,BRA,1972,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,56689.7125385948
Brazil,BRA,1967,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,64303.3747117579
Brazil,BRA,1962,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,73986.1418637024
Brazil,BRA,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,29.4196676737717
Brazil,BRA,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,29.4196676737717
Brazil,BRA,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.94
Brazil,BRA,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.6241067049733
Brazil,BRA,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,26.6241067049733
Brazil,BRA,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.684944305
Brazil,BRA,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,28.5782526119273
Brazil,BRA,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,28.5782526119273
Brazil,BRA,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.7372842292403
Brazil,BRA,2019,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,112534091497.423
Brazil,BRA,2018,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,115122858796.537
Brazil,BRA,2017,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,127192043816.289
Brazil,BRA,2016,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,109562528770.738
Brazil,BRA,2015,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,108035579036.759
Brazil,BRA,2014,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,136501978304.296
Brazil,BRA,2013,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,135377432765.122
Brazil,BRA,2012,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,133163872000
Brazil,BRA,2011,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,139938453000
Brazil,BRA,2010,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,115380496000
Brazil,BRA,2009,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,88027020000
Brazil,BRA,2008,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,85358784000
Brazil,BRA,2007,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,66319385000
Brazil,BRA,2006,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,51728168000
Brazil,BRA,2005,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,38011078400
Brazil,BRA,2004,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,25332177000
Brazil,BRA,2003,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,20569906100
Brazil,BRA,2002,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,18213169100
Brazil,BRA,2001,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,20674222000
Brazil,BRA,2000,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,24697984800
Brazil,BRA,1999,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,21643809900
Brazil,BRA,1998,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,39117867233.281
Brazil,BRA,1997,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,36136061305.74
Brazil,BRA,1996,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,34973731628.82
Brazil,BRA,1995,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,32587937000
Brazil,BRA,1994,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,24891536774.88
Brazil,BRA,1993,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,19794824079.459
Brazil,BRA,1992,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,18214587796.158
Brazil,BRA,1991,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,27312010720.65
Brazil,BRA,1990,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,20838969177.528
Brazil,BRA,1989,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,20406613216.038
Brazil,BRA,1988,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,13321434000
Brazil,BRA,1987,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,11965049560.705
Brazil,BRA,1986,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,10503134000
Brazil,BRA,1985,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,7176176000
Brazil,BRA,1984,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,5520060000
Brazil,BRA,1983,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,5934826000
Brazil,BRA,1982,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,11490847000
Brazil,BRA,1981,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,10106360000
Brazil,BRA,1980,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,7955500000
